Frequency,ChronicIllness,postcode
128,Heart Failure,2448
89,Heart Failure,2449
617,Heart Failure,2450
558,Heart Failure,2452
9,Heart Failure,2453
169,Heart Failure,2454
165,Heart Failure,2455
401,Heart Failure,2456
834,Heart Failure,2460
26,Heart Failure,2461
76,Heart Failure,2462
327,Heart Failure,2463
365,Heart Failure,2464
11,Heart Failure,2465
9,Heart Failure,2466
52,Heart Failure,2469
475,Heart Failure,2470
6,Heart Failure,2471
24,Heart Failure,2472
165,Heart Failure,2473
11,Heart Failure,2474
1,Heart Failure,2475
28,Heart Failure,2477
246,Heart Failure,2478
8,Heart Failure,2479
313,Heart Failure,2480
6,Heart Failure,2481
1,Heart Failure,2482
49,Heart Failure,2483
93,Heart Failure,2484
168,Heart Failure,2485
814,Heart Failure,2486
168,Heart Failure,2487
30,Heart Failure,2488
36,Heart Failure,2489
5,Heart Failure,2490
225,Heart Failure,2500
1,Heart Failure,2501
126,Heart Failure,2502
1,Heart Failure,2504
39,Heart Failure,2505
49,Heart Failure,2506
21,Heart Failure,2508
70,Heart Failure,2515
41,Heart Failure,2516
156,Heart Failure,2517
42,Heart Failure,2518
25,Heart Failure,2519
1,Heart Failure,2520
141,Heart Failure,2525
35,Heart Failure,2526
67,Heart Failure,2527
157,Heart Failure,2528
318,Heart Failure,2529
538,Heart Failure,2530
237,Heart Failure,2533
9,Heart Failure,2534
146,Heart Failure,2535
646,Heart Failure,2536
404,Heart Failure,2537
49,Heart Failure,2538
667,Heart Failure,2539
503,Heart Failure,2540
407,Heart Failure,2541
35,Heart Failure,2545
353,Heart Failure,2546
339,Heart Failure,2548
51,Heart Failure,2549
35,Heart Failure,2550
14,Heart Failure,2551
3,Heart Failure,2555
22,Heart Failure,2556
24,Heart Failure,2557
31,Heart Failure,2558
5,Heart Failure,2559
446,Heart Failure,2560
4,Heart Failure,2563
48,Heart Failure,2564
23,Heart Failure,2565
158,Heart Failure,2566
63,Heart Failure,2567
17,Heart Failure,2568
8,Heart Failure,2569
305,Heart Failure,2570
114,Heart Failure,2571
29,Heart Failure,2572
27,Heart Failure,2573
22,Heart Failure,2574
248,Heart Failure,2575
333,Heart Failure,2576
326,Heart Failure,2577
73,Heart Failure,2578
59,Heart Failure,2579
477,Heart Failure,2580
12,Heart Failure,2581
120,Heart Failure,2582
2,Heart Failure,2583
4,Heart Failure,2584
2,Heart Failure,2585
106,Heart Failure,2586
14,Heart Failure,2587
6,Heart Failure,2588
285,Heart Failure,2590
1,Heart Failure,2591
78,Heart Failure,2594
666,Heart Failure,2620
33,Heart Failure,2621
90,Heart Failure,2622
8,Heart Failure,2623
2,Heart Failure,2625
8,Heart Failure,2626
41,Heart Failure,2627
47,Heart Failure,2628
19,Heart Failure,2629
263,Heart Failure,2630
13,Heart Failure,2631
6,Heart Failure,2632
4,Heart Failure,2633
555,Heart Failure,2640
176,Heart Failure,2641
22,Heart Failure,2642
132,Heart Failure,2643
18,Heart Failure,2644
243,Heart Failure,2646
101,Heart Failure,2647
74,Heart Failure,2648
1,Heart Failure,2649
1364,Heart Failure,2650
32,Heart Failure,2651
92,Heart Failure,2652
6,Heart Failure,2653
7,Heart Failure,2655
10,Heart Failure,2656
4,Heart Failure,2659
129,Heart Failure,2663
41,Heart Failure,2665
268,Heart Failure,2666
15,Heart Failure,2668
8,Heart Failure,2669
9,Heart Failure,2671
4,Heart Failure,2672
2,Heart Failure,2675
555,Heart Failure,2680
23,Heart Failure,2681
2,Heart Failure,2690
188,Heart Failure,2700
57,Heart Failure,2701
1,Heart Failure,2702
17,Heart Failure,2705
22,Heart Failure,2706
2,Heart Failure,2707
61,Heart Failure,2710
115,Heart Failure,2711
55,Heart Failure,2712
101,Heart Failure,2713
155,Heart Failure,2714
1,Heart Failure,2715
2,Heart Failure,2716
2,Heart Failure,2717
22,Heart Failure,2720
2,Heart Failure,2721
8,Heart Failure,2722
15,Heart Failure,2725
3,Heart Failure,2726
2,Heart Failure,2727
35,Heart Failure,2729
5,Heart Failure,2730
300,Heart Failure,2731
2,Heart Failure,2732
13,Heart Failure,2733
1,Heart Failure,2734
1,Heart Failure,2735
2,Heart Failure,2736
1,Heart Failure,2738
1,Heart Failure,2739
4,Heart Failure,2740
241,Heart Failure,2745
440,Heart Failure,2747
19,Heart Failure,2748
181,Heart Failure,2749
712,Heart Failure,2750
1,Heart Failure,2751
25,Heart Failure,2752
255,Heart Failure,2753
50,Heart Failure,2754
2,Heart Failure,2755
482,Heart Failure,2756
10,Heart Failure,2757
79,Heart Failure,2758
57,Heart Failure,2759
272,Heart Failure,2760
97,Heart Failure,2761
28,Heart Failure,2762
125,Heart Failure,2763
144,Heart Failure,2765
190,Heart Failure,2766
145,Heart Failure,2767
109,Heart Failure,2768
12,Heart Failure,2769
642,Heart Failure,2770
53,Heart Failure,2773
184,Heart Failure,2774
7,Heart Failure,2775
81,Heart Failure,2776
268,Heart Failure,2777
34,Heart Failure,2778
112,Heart Failure,2779
43,Heart Failure,2780
157,Heart Failure,2782
32,Heart Failure,2783
21,Heart Failure,2784
130,Heart Failure,2785
25,Heart Failure,2786
133,Heart Failure,2787
1,Heart Failure,2788
446,Heart Failure,2790
8,Heart Failure,2791
15,Heart Failure,2792
11,Heart Failure,2793
34,Heart Failure,2794
779,Heart Failure,2795
19,Heart Failure,2797
55,Heart Failure,2798
178,Heart Failure,2799
765,Heart Failure,2800
1,Heart Failure,2803
165,Heart Failure,2804
13,Heart Failure,2805
41,Heart Failure,2806
2,Heart Failure,2807
2,Heart Failure,2809
10,Heart Failure,2810
2,Heart Failure,2818
44,Heart Failure,2820
79,Heart Failure,2821
12,Heart Failure,2823
111,Heart Failure,2824
2,Heart Failure,2825
12,Heart Failure,2827
8,Heart Failure,2828
165,Heart Failure,2829
924,Heart Failure,2830
63,Heart Failure,2831
48,Heart Failure,2832
5,Heart Failure,2833
99,Heart Failure,2834
74,Heart Failure,2835
2,Heart Failure,2839
94,Heart Failure,2840
17,Heart Failure,2842
56,Heart Failure,2843
67,Heart Failure,2844
18,Heart Failure,2845
3,Heart Failure,2846
24,Heart Failure,2847
92,Heart Failure,2848
57,Heart Failure,2849
210,Heart Failure,2850
7,Heart Failure,2852
1,Heart Failure,2862
10,Heart Failure,2864
5,Heart Failure,2865
11,Heart Failure,2866
5,Heart Failure,2867
9,Heart Failure,2868
6,Heart Failure,2869
178,Heart Failure,2870
358,Heart Failure,2871
2,Heart Failure,2874
4,Heart Failure,2875
6,Heart Failure,2876
1,Heart Failure,2877
5,Heart Failure,2878
2,Heart Failure,2879
37,Heart Failure,2880
1,Heart Failure,2899
1,Heart Failure,2922
1,Heart Failure,2949
13,Heart Failure,2954
36,Heart Failure,3000
5,Heart Failure,3001
15,Heart Failure,3002
16,Heart Failure,3003
24,Heart Failure,3004
8,Heart Failure,3006
14,Heart Failure,3008
119,Heart Failure,3011
97,Heart Failure,3012
160,Heart Failure,3013
145,Heart Failure,3015
47,Heart Failure,3016
302,Heart Failure,3018
26,Heart Failure,3019
328,Heart Failure,3020
823,Heart Failure,3021
31,Heart Failure,3022
209,Heart Failure,3023
49,Heart Failure,3024
127,Heart Failure,3025
6,Heart Failure,3027
470,Heart Failure,3028
291,Heart Failure,3029
655,Heart Failure,3030
119,Heart Failure,3031
148,Heart Failure,3032
251,Heart Failure,3033
166,Heart Failure,3034
58,Heart Failure,3036
119,Heart Failure,3037
312,Heart Failure,3038
140,Heart Failure,3039
85,Heart Failure,3040
130,Heart Failure,3041
161,Heart Failure,3042
209,Heart Failure,3043
615,Heart Failure,3044
766,Heart Failure,3046
287,Heart Failure,3047
65,Heart Failure,3048
20,Heart Failure,3049
94,Heart Failure,3051
15,Heart Failure,3052
32,Heart Failure,3053
47,Heart Failure,3054
35,Heart Failure,3055
83,Heart Failure,3056
29,Heart Failure,3057
362,Heart Failure,3058
138,Heart Failure,3059
229,Heart Failure,3060
128,Heart Failure,3061
9,Heart Failure,3063
356,Heart Failure,3064
37,Heart Failure,3065
21,Heart Failure,3066
27,Heart Failure,3067
75,Heart Failure,3068
200,Heart Failure,3070
177,Heart Failure,3071
333,Heart Failure,3072
631,Heart Failure,3073
245,Heart Failure,3074
260,Heart Failure,3075
161,Heart Failure,3076
86,Heart Failure,3078
192,Heart Failure,3079
58,Heart Failure,3081
422,Heart Failure,3082
245,Heart Failure,3083
356,Heart Failure,3084
131,Heart Failure,3085
143,Heart Failure,3087
365,Heart Failure,3088
183,Heart Failure,3089
17,Heart Failure,3090
14,Heart Failure,3091
82,Heart Failure,3093
175,Heart Failure,3094
177,Heart Failure,3095
25,Heart Failure,3096
17,Heart Failure,3097
51,Heart Failure,3099
149,Heart Failure,3101
79,Heart Failure,3102
119,Heart Failure,3103
239,Heart Failure,3104
208,Heart Failure,3105
116,Heart Failure,3106
205,Heart Failure,3107
262,Heart Failure,3108
371,Heart Failure,3109
238,Heart Failure,3111
29,Heart Failure,3113
13,Heart Failure,3114
14,Heart Failure,3115
32,Heart Failure,3116
8,Heart Failure,3120
165,Heart Failure,3121
235,Heart Failure,3122
72,Heart Failure,3123
184,Heart Failure,3124
117,Heart Failure,3125
90,Heart Failure,3126
111,Heart Failure,3127
128,Heart Failure,3128
37,Heart Failure,3129
475,Heart Failure,3130
359,Heart Failure,3131
100,Heart Failure,3132
187,Heart Failure,3133
99,Heart Failure,3134
156,Heart Failure,3135
284,Heart Failure,3136
255,Heart Failure,3137
54,Heart Failure,3138
99,Heart Failure,3139
108,Heart Failure,3140
106,Heart Failure,3141
29,Heart Failure,3142
39,Heart Failure,3143
60,Heart Failure,3144
106,Heart Failure,3145
249,Heart Failure,3146
208,Heart Failure,3147
63,Heart Failure,3148
484,Heart Failure,3149
699,Heart Failure,3150
50,Heart Failure,3151
272,Heart Failure,3152
113,Heart Failure,3153
20,Heart Failure,3154
241,Heart Failure,3155
458,Heart Failure,3156
9,Heart Failure,3158
22,Heart Failure,3159
51,Heart Failure,3160
110,Heart Failure,3161
119,Heart Failure,3162
311,Heart Failure,3163
1,Heart Failure,3164
439,Heart Failure,3165
173,Heart Failure,3166
112,Heart Failure,3167
256,Heart Failure,3168
153,Heart Failure,3169
314,Heart Failure,3170
188,Heart Failure,3171
269,Heart Failure,3172
240,Heart Failure,3173
468,Heart Failure,3174
557,Heart Failure,3175
62,Heart Failure,3177
557,Heart Failure,3178
19,Heart Failure,3179
66,Heart Failure,3180
70,Heart Failure,3181
33,Heart Failure,3182
54,Heart Failure,3183
15,Heart Failure,3184
72,Heart Failure,3185
126,Heart Failure,3186
157,Heart Failure,3187
70,Heart Failure,3188
71,Heart Failure,3189
114,Heart Failure,3190
18,Heart Failure,3191
238,Heart Failure,3192
133,Heart Failure,3193
276,Heart Failure,3194
175,Heart Failure,3195
288,Heart Failure,3196
27,Heart Failure,3197
118,Heart Failure,3198
316,Heart Failure,3199
25,Heart Failure,3200
105,Heart Failure,3201
12,Heart Failure,3202
195,Heart Failure,3204
43,Heart Failure,3205
45,Heart Failure,3206
85,Heart Failure,3207
18,Heart Failure,3211
197,Heart Failure,3212
2,Heart Failure,3213
345,Heart Failure,3214
196,Heart Failure,3215
495,Heart Failure,3216
4,Heart Failure,3217
19,Heart Failure,3218
215,Heart Failure,3219
31,Heart Failure,3220
43,Heart Failure,3221
241,Heart Failure,3222
353,Heart Failure,3223
16,Heart Failure,3224
5,Heart Failure,3225
171,Heart Failure,3226
6,Heart Failure,3227
179,Heart Failure,3228
1,Heart Failure,3230
1,Heart Failure,3232
34,Heart Failure,3233
1,Heart Failure,3235
5,Heart Failure,3236
3,Heart Failure,3237
2,Heart Failure,3238
5,Heart Failure,3239
3,Heart Failure,3240
12,Heart Failure,3241
32,Heart Failure,3242
10,Heart Failure,3243
67,Heart Failure,3249
281,Heart Failure,3250
9,Heart Failure,3251
7,Heart Failure,3254
174,Heart Failure,3260
147,Heart Failure,3264
51,Heart Failure,3265
145,Heart Failure,3266
1,Heart Failure,3267
10,Heart Failure,3268
3,Heart Failure,3269
3,Heart Failure,3271
76,Heart Failure,3272
3,Heart Failure,3273
17,Heart Failure,3274
7,Heart Failure,3275
8,Heart Failure,3276
31,Heart Failure,3277
4,Heart Failure,3278
8,Heart Failure,3279
930,Heart Failure,3280
21,Heart Failure,3281
19,Heart Failure,3282
3,Heart Failure,3283
178,Heart Failure,3284
31,Heart Failure,3285
30,Heart Failure,3286
4,Heart Failure,3287
28,Heart Failure,3289
13,Heart Failure,3293
18,Heart Failure,3294
393,Heart Failure,3300
23,Heart Failure,3301
10,Heart Failure,3302
6,Heart Failure,3303
92,Heart Failure,3304
343,Heart Failure,3305
8,Heart Failure,3309
11,Heart Failure,3310
85,Heart Failure,3311
21,Heart Failure,3312
9,Heart Failure,3314
4,Heart Failure,3315
6,Heart Failure,3317
44,Heart Failure,3318
9,Heart Failure,3319
3,Heart Failure,3321
7,Heart Failure,3322
2,Heart Failure,3323
17,Heart Failure,3324
23,Heart Failure,3325
4,Heart Failure,3328
2,Heart Failure,3329
7,Heart Failure,3330
3,Heart Failure,3331
1,Heart Failure,3332
5,Heart Failure,3333
10,Heart Failure,3334
8,Heart Failure,3335
306,Heart Failure,3337
160,Heart Failure,3338
304,Heart Failure,3340
18,Heart Failure,3341
99,Heart Failure,3342
26,Heart Failure,3345
1029,Heart Failure,3350
145,Heart Failure,3351
222,Heart Failure,3352
1,Heart Failure,3354
428,Heart Failure,3355
458,Heart Failure,3356
97,Heart Failure,3357
15,Heart Failure,3360
21,Heart Failure,3361
24,Heart Failure,3363
7,Heart Failure,3364
5,Heart Failure,3370
28,Heart Failure,3371
96,Heart Failure,3373
5,Heart Failure,3374
9,Heart Failure,3375
305,Heart Failure,3377
3,Heart Failure,3378
15,Heart Failure,3379
320,Heart Failure,3380
18,Heart Failure,3381
14,Heart Failure,3384
15,Heart Failure,3385
14,Heart Failure,3387
3,Heart Failure,3388
7,Heart Failure,3390
1,Heart Failure,3393
1,Heart Failure,3395
39,Heart Failure,3396
2,Heart Failure,3399
522,Heart Failure,3400
61,Heart Failure,3401
9,Heart Failure,3402
6,Heart Failure,3407
25,Heart Failure,3409
15,Heart Failure,3412
1,Heart Failure,3413
97,Heart Failure,3414
77,Heart Failure,3418
4,Heart Failure,3419
1,Heart Failure,3420
3,Heart Failure,3424
1,Heart Failure,3427
5,Heart Failure,3428
29,Heart Failure,3429
14,Heart Failure,3431
3,Heart Failure,3432
1,Heart Failure,3433
95,Heart Failure,3434
9,Heart Failure,3435
71,Heart Failure,3437
13,Heart Failure,3438
9,Heart Failure,3440
7,Heart Failure,3441
22,Heart Failure,3442
145,Heart Failure,3444
12,Heart Failure,3446
7,Heart Failure,3447
11,Heart Failure,3448
145,Heart Failure,3450
53,Heart Failure,3451
15,Heart Failure,3453
48,Heart Failure,3458
3,Heart Failure,3460
12,Heart Failure,3461
9,Heart Failure,3462
12,Heart Failure,3463
47,Heart Failure,3464
598,Heart Failure,3465
44,Heart Failure,3467
9,Heart Failure,3468
11,Heart Failure,3469
24,Heart Failure,3472
10,Heart Failure,3475
5,Heart Failure,3477
7,Heart Failure,3478
89,Heart Failure,3480
9,Heart Failure,3482
37,Heart Failure,3483
6,Heart Failure,3485
1,Heart Failure,3487
2,Heart Failure,3490
1,Heart Failure,3494
12,Heart Failure,3496
16,Heart Failure,3498
181,Heart Failure,3500
8,Heart Failure,3501
1,Heart Failure,3502
50,Heart Failure,3505
20,Heart Failure,3515
13,Heart Failure,3516
13,Heart Failure,3517
4,Heart Failure,3521
4,Heart Failure,3522
176,Heart Failure,3523
1,Heart Failure,3525
2,Heart Failure,3527
1,Heart Failure,3530
1,Heart Failure,3532
2,Heart Failure,3533
4,Heart Failure,3539
3,Heart Failure,3540
1,Heart Failure,3541
2,Heart Failure,3542
2,Heart Failure,3544
1,Heart Failure,3546
2,Heart Failure,3549
728,Heart Failure,3550
172,Heart Failure,3551
395,Heart Failure,3555
389,Heart Failure,3556
6,Heart Failure,3557
50,Heart Failure,3558
5,Heart Failure,3559
33,Heart Failure,3561
9,Heart Failure,3562
21,Heart Failure,3563
612,Heart Failure,3564
1,Heart Failure,3565
26,Heart Failure,3566
30,Heart Failure,3567
144,Heart Failure,3568
14,Heart Failure,3570
8,Heart Failure,3571
2,Heart Failure,3572
5,Heart Failure,3573
31,Heart Failure,3575
9,Heart Failure,3579
1,Heart Failure,3580
1,Heart Failure,3581
9,Heart Failure,3584
220,Heart Failure,3585
2,Heart Failure,3586
4,Heart Failure,3588
5,Heart Failure,3589
4,Heart Failure,3590
2,Heart Failure,3594
2,Heart Failure,3595
1,Heart Failure,3596
8,Heart Failure,3597
90,Heart Failure,3608
48,Heart Failure,3610
9,Heart Failure,3612
7,Heart Failure,3614
203,Heart Failure,3616
1,Heart Failure,3617
14,Heart Failure,3618
19,Heart Failure,3619
150,Heart Failure,3620
14,Heart Failure,3621
4,Heart Failure,3622
35,Heart Failure,3623
14,Heart Failure,3624
59,Heart Failure,3629
1015,Heart Failure,3630
156,Heart Failure,3631
2,Heart Failure,3632
11,Heart Failure,3633
36,Heart Failure,3634
9,Heart Failure,3635
84,Heart Failure,3636
3,Heart Failure,3637
101,Heart Failure,3638
27,Heart Failure,3639
9,Heart Failure,3640
24,Heart Failure,3641
37,Heart Failure,3643
350,Heart Failure,3644
18,Heart Failure,3646
12,Heart Failure,3649
1,Heart Failure,3653
154,Heart Failure,3658
9,Heart Failure,3659
95,Heart Failure,3660
1,Heart Failure,3661
1,Heart Failure,3663
4,Heart Failure,3664
2,Heart Failure,3665
21,Heart Failure,3666
36,Heart Failure,3669
2,Heart Failure,3670
13,Heart Failure,3671
126,Heart Failure,3672
14,Heart Failure,3673
22,Heart Failure,3675
20,Heart Failure,3676
485,Heart Failure,3677
92,Heart Failure,3678
6,Heart Failure,3682
2,Heart Failure,3683
13,Heart Failure,3685
27,Heart Failure,3687
8,Heart Failure,3688
20,Heart Failure,3689
627,Heart Failure,3690
98,Heart Failure,3691
7,Heart Failure,3695
17,Heart Failure,3697
26,Heart Failure,3698
47,Heart Failure,3699
18,Heart Failure,3700
8,Heart Failure,3701
1,Heart Failure,3704
1,Heart Failure,3705
7,Heart Failure,3707
10,Heart Failure,3711
10,Heart Failure,3712
31,Heart Failure,3713
170,Heart Failure,3714
5,Heart Failure,3715
88,Heart Failure,3717
5,Heart Failure,3718
16,Heart Failure,3719
19,Heart Failure,3720
175,Heart Failure,3722
60,Heart Failure,3723
3,Heart Failure,3724
5,Heart Failure,3725
7,Heart Failure,3726
4,Heart Failure,3727
10,Heart Failure,3728
81,Heart Failure,3730
14,Heart Failure,3732
6,Heart Failure,3733
15,Heart Failure,3735
13,Heart Failure,3736
140,Heart Failure,3737
4,Heart Failure,3738
4,Heart Failure,3739
2,Heart Failure,3740
2,Heart Failure,3741
9,Heart Failure,3746
151,Heart Failure,3747
10,Heart Failure,3749
5,Heart Failure,3750
139,Heart Failure,3752
3,Heart Failure,3753
46,Heart Failure,3754
2,Heart Failure,3755
42,Heart Failure,3756
196,Heart Failure,3757
33,Heart Failure,3758
8,Heart Failure,3759
1,Heart Failure,3760
9,Heart Failure,3761
1,Heart Failure,3762
34,Heart Failure,3763
60,Heart Failure,3764
89,Heart Failure,3765
8,Heart Failure,3766
4,Heart Failure,3767
1,Heart Failure,3768
13,Heart Failure,3770
58,Heart Failure,3775
240,Heart Failure,3777
2,Heart Failure,3778
30,Heart Failure,3781
116,Heart Failure,3782
14,Heart Failure,3783
3,Heart Failure,3786
2,Heart Failure,3787
7,Heart Failure,3788
1,Heart Failure,3789
15,Heart Failure,3791
13,Heart Failure,3792
73,Heart Failure,3793
25,Heart Failure,3795
107,Heart Failure,3796
4,Heart Failure,3797
37,Heart Failure,3799
118,Heart Failure,3802
46,Heart Failure,3803
26,Heart Failure,3804
55,Heart Failure,3805
410,Heart Failure,3806
87,Heart Failure,3807
14,Heart Failure,3808
19,Heart Failure,3809
286,Heart Failure,3810
27,Heart Failure,3812
6,Heart Failure,3813
5,Heart Failure,3814
8,Heart Failure,3815
7,Heart Failure,3816
174,Heart Failure,3818
19,Heart Failure,3820
3,Heart Failure,3821
57,Heart Failure,3823
127,Heart Failure,3824
117,Heart Failure,3825
1,Heart Failure,3834
14,Heart Failure,3835
294,Heart Failure,3840
14,Heart Failure,3842
494,Heart Failure,3844
53,Heart Failure,3847
224,Heart Failure,3850
49,Heart Failure,3851
11,Heart Failure,3854
7,Heart Failure,3856
4,Heart Failure,3857
7,Heart Failure,3858
18,Heart Failure,3860
77,Heart Failure,3862
1,Heart Failure,3864
6,Heart Failure,3869
4,Heart Failure,3870
1,Heart Failure,3871
4,Heart Failure,3873
9,Heart Failure,3874
18,Heart Failure,3875
14,Heart Failure,3878
175,Heart Failure,3880
1,Heart Failure,3882
1,Heart Failure,3885
1,Heart Failure,3886
16,Heart Failure,3887
5,Heart Failure,3888
1,Heart Failure,3890
9,Heart Failure,3891
56,Heart Failure,3892
1,Heart Failure,3898
4,Heart Failure,3902
5,Heart Failure,3903
4,Heart Failure,3904
302,Heart Failure,3909
56,Heart Failure,3910
33,Heart Failure,3911
15,Heart Failure,3912
9,Heart Failure,3913
137,Heart Failure,3915
18,Heart Failure,3916
37,Heart Failure,3918
40,Heart Failure,3919
1,Heart Failure,3921
21,Heart Failure,3922
1,Heart Failure,3923
14,Heart Failure,3925
78,Heart Failure,3926
28,Heart Failure,3927
4,Heart Failure,3928
6,Heart Failure,3929
194,Heart Failure,3930
225,Heart Failure,3931
3,Heart Failure,3933
180,Heart Failure,3934
226,Heart Failure,3936
5,Heart Failure,3937
25,Heart Failure,3938
257,Heart Failure,3939
34,Heart Failure,3940
139,Heart Failure,3941
62,Heart Failure,3942
45,Heart Failure,3943
11,Heart Failure,3944
20,Heart Failure,3945
11,Heart Failure,3946
169,Heart Failure,3950
15,Heart Failure,3951
150,Heart Failure,3953
6,Heart Failure,3954
50,Heart Failure,3956
5,Heart Failure,3957
3,Heart Failure,3958
8,Heart Failure,3959
2,Heart Failure,3960
2,Heart Failure,3962
4,Heart Failure,3966
2,Heart Failure,3967
113,Heart Failure,3971
15,Heart Failure,3975
7,Heart Failure,3976
309,Heart Failure,3977
17,Heart Failure,3978
13,Heart Failure,3979
10,Heart Failure,3980
49,Heart Failure,3981
87,Heart Failure,3984
6,Heart Failure,3987
16,Heart Failure,3988
1,Heart Failure,3990
6,Heart Failure,3991
18,Heart Failure,3992
401,Heart Failure,3995
188,Heart Failure,3996
27,Heart Failure,4000
3,Heart Failure,4004
186,Heart Failure,4005
47,Heart Failure,4006
95,Heart Failure,4007
3,Heart Failure,4008
16,Heart Failure,4010
150,Heart Failure,4011
198,Heart Failure,4012
42,Heart Failure,4013
77,Heart Failure,4014
435,Heart Failure,4017
87,Heart Failure,4018
134,Heart Failure,4019
324,Heart Failure,4020
142,Heart Failure,4021
79,Heart Failure,4022
2,Heart Failure,4025
36,Heart Failure,4030
66,Heart Failure,4031
206,Heart Failure,4032
440,Heart Failure,4034
84,Heart Failure,4035
61,Heart Failure,4036
64,Heart Failure,4037
107,Heart Failure,4051
136,Heart Failure,4053
26,Heart Failure,4054
73,Heart Failure,4055
53,Heart Failure,4059
94,Heart Failure,4060
171,Heart Failure,4061
48,Heart Failure,4064
41,Heart Failure,4065
39,Heart Failure,4066
24,Heart Failure,4067
155,Heart Failure,4068
326,Heart Failure,4069
29,Heart Failure,4070
1,Heart Failure,4071
34,Heart Failure,4073
24,Heart Failure,4074
118,Heart Failure,4075
13,Heart Failure,4076
114,Heart Failure,4077
265,Heart Failure,4078
136,Heart Failure,4101
28,Heart Failure,4102
27,Heart Failure,4103
9,Heart Failure,4104
19,Heart Failure,4105
6,Heart Failure,4106
10,Heart Failure,4107
